,index,Frame,Category
159,2023-09-25 12:56:47,4770,0.0
160,2023-09-25 12:56:48,4800,0.0
161,2023-09-25 12:56:49,4830,0.0
162,2023-09-25 12:56:50,4860,0.0
163,2023-09-25 12:56:51,4890,0.0
164,2023-09-25 12:56:52,4920,0.0
165,2023-09-25 12:56:53,4950,0.0
166,2023-09-25 12:56:54,4980,0.0
167,2023-09-25 12:56:55,5010,0.0
168,2023-09-25 12:56:56,5040,0.0
169,2023-09-25 12:56:57,5070,0.0
170,2023-09-25 12:56:58,5100,0.0
171,2023-09-25 12:56:59,5130,0.0
172,2023-09-25 12:57:00,5160,0.0
173,2023-09-25 12:57:01,5190,0.0
174,2023-09-25 12:57:02,5220,0.0
175,2023-09-25 12:57:03,5250,0.0
176,2023-09-25 12:57:04,5280,0.0
177,2023-09-25 12:57:05,5310,0.0
178,2023-09-25 12:57:06,5340,0.0
179,2023-09-25 12:57:07,5370,0.0
180,2023-09-25 12:57:08,5400,0.0
181,2023-09-25 12:57:09,5430,0.0
182,2023-09-25 12:57:10,5460,0.0
183,2023-09-25 12:57:11,5490,0.0
184,2023-09-25 12:57:12,5520,0.0
185,2023-09-25 12:57:13,5550,1.0
186,2023-09-25 12:57:14,5580,1.0
187,2023-09-25 12:57:15,5610,1.0
188,2023-09-25 12:57:16,5640,1.0
189,2023-09-25 12:57:17,5670,1.0
190,2023-09-25 12:57:18,5700,1.0
191,2023-09-25 12:57:19,5730,1.0
192,2023-09-25 12:57:20,5760,1.0
193,2023-09-25 12:57:21,5790,1.0
194,2023-09-25 12:57:22,5820,1.0
195,2023-09-25 12:57:23,5850,1.0
196,2023-09-25 12:57:24,5880,1.0
197,2023-09-25 12:57:25,5910,1.0
198,2023-09-25 12:57:26,5940,1.0
199,2023-09-25 12:57:27,5970,1.0
200,2023-09-25 12:57:28,6000,1.0
201,2023-09-25 12:57:29,6030,1.0
202,2023-09-25 12:57:30,6060,1.0
203,2023-09-25 12:57:31,6090,1.0
204,2023-09-25 12:57:32,6120,1.0
205,2023-09-25 12:57:33,6150,0.0
206,2023-09-25 12:57:34,6180,0.0
207,2023-09-25 12:57:35,6210,0.0
208,2023-09-25 12:57:36,6240,0.0
209,2023-09-25 12:57:37,6270,0.0
210,2023-09-25 12:57:38,6300,0.0
211,2023-09-25 12:57:39,6330,0.0
212,2023-09-25 12:57:40,6360,0.0
213,2023-09-25 12:57:41,6390,0.0
214,2023-09-25 12:57:42,6420,0.0
215,2023-09-25 12:57:43,6450,0.0
216,2023-09-25 12:57:44,6480,0.0
217,2023-09-25 12:57:45,6510,0.0
218,2023-09-25 12:57:46,6540,0.0
219,2023-09-25 12:57:47,6570,0.0
220,2023-09-25 12:57:48,6600,0.0
221,2023-09-25 12:57:49,6630,0.0
222,2023-09-25 12:57:50,6660,0.0
223,2023-09-25 12:57:51,6690,0.0
224,2023-09-25 12:57:52,6720,0.0
225,2023-09-25 12:57:53,6750,0.0
226,2023-09-25 12:57:54,6780,0.0
227,2023-09-25 12:57:55,6810,0.0
228,2023-09-25 12:57:56,6840,0.0
229,2023-09-25 12:57:57,6870,0.0
230,2023-09-25 12:57:58,6900,0.0
231,2023-09-25 12:57:59,6930,0.0
232,2023-09-25 12:58:00,6960,0.0
233,2023-09-25 12:58:01,6990,0.0
234,2023-09-25 12:58:02,7020,0.0
235,2023-09-25 12:58:03,7050,1.0
236,2023-09-25 12:58:04,7080,1.0
237,2023-09-25 12:58:05,7110,1.0
238,2023-09-25 12:58:06,7140,1.0
239,2023-09-25 12:58:07,7170,1.0
240,2023-09-25 12:58:08,7200,0.0
241,2023-09-25 12:58:09,7230,0.0
242,2023-09-25 12:58:10,7260,0.0
243,2023-09-25 12:58:11,7290,0.0
244,2023-09-25 12:58:12,7320,0.0
245,2023-09-25 12:58:13,7350,0.0
246,2023-09-25 12:58:14,7380,0.0
247,2023-09-25 12:58:15,7410,0.0
248,2023-09-25 12:58:16,7440,0.0
249,2023-09-25 12:58:17,7470,0.0
250,2023-09-25 12:58:18,7500,0.0
251,2023-09-25 12:58:19,7530,0.0
252,2023-09-25 12:58:20,7560,0.0
253,2023-09-25 12:58:21,7590,0.0
254,2023-09-25 12:58:22,7620,0.0
255,2023-09-25 12:58:23,7650,0.0
256,2023-09-25 12:58:24,7680,0.0
257,2023-09-25 12:58:25,7710,0.0
258,2023-09-25 12:58:26,7740,0.0
259,2023-09-25 12:58:27,7770,0.0
260,2023-09-25 12:58:28,7800,0.0
261,2023-09-25 12:58:29,7830,0.0
262,2023-09-25 12:58:30,7860,0.0
263,2023-09-25 12:58:31,7890,0.0
264,2023-09-25 12:58:32,7920,0.0
265,2023-09-25 12:58:33,7950,0.0
266,2023-09-25 12:58:34,7980,0.0
267,2023-09-25 12:58:35,8010,0.0
268,2023-09-25 12:58:36,8040,0.0
269,2023-09-25 12:58:37,8070,0.0
270,2023-09-25 12:58:38,8100,0.0
271,2023-09-25 12:58:39,8130,0.0
272,2023-09-25 12:58:40,8160,0.0
273,2023-09-25 12:58:41,8190,0.0
274,2023-09-25 12:58:42,8220,0.0
275,2023-09-25 12:58:43,8250,0.0
276,2023-09-25 12:58:44,8280,0.0
277,2023-09-25 12:58:45,8310,0.0
278,2023-09-25 12:58:46,8340,0.0
279,2023-09-25 12:58:47,8370,0.0
280,2023-09-25 12:58:48,8400,0.0
281,2023-09-25 12:58:49,8430,0.0
282,2023-09-25 12:58:50,8460,0.0
283,2023-09-25 12:58:51,8490,0.0
284,2023-09-25 12:58:52,8520,0.0
285,2023-09-25 12:58:53,8550,0.0
286,2023-09-25 12:58:54,8580,0.0
287,2023-09-25 12:58:55,8610,0.0
288,2023-09-25 12:58:56,8640,0.0
289,2023-09-25 12:58:57,8670,0.0
290,2023-09-25 12:58:58,8700,0.0
291,2023-09-25 12:58:59,8730,0.0
292,2023-09-25 12:59:00,8760,0.0
293,2023-09-25 12:59:01,8790,0.0
294,2023-09-25 12:59:02,8820,0.0
295,2023-09-25 12:59:03,8850,0.0
296,2023-09-25 12:59:04,8880,0.0
297,2023-09-25 12:59:05,8910,0.0
298,2023-09-25 12:59:06,8940,0.0
299,2023-09-25 12:59:07,8970,0.0
300,2023-09-25 12:59:08,9000,0.0
301,2023-09-25 12:59:09,9030,0.0
302,2023-09-25 12:59:10,9060,0.0
303,2023-09-25 12:59:11,9090,0.0
304,2023-09-25 12:59:12,9120,0.0
305,2023-09-25 12:59:13,9150,0.0
306,2023-09-25 12:59:14,9180,0.0
307,2023-09-25 12:59:15,9210,0.0
308,2023-09-25 12:59:16,9240,0.0
309,2023-09-25 12:59:17,9270,0.0
310,2023-09-25 12:59:18,9300,0.0
311,2023-09-25 12:59:19,9330,0.0
312,2023-09-25 12:59:20,9360,0.0
313,2023-09-25 12:59:21,9390,0.0
314,2023-09-25 12:59:22,9420,0.0
315,2023-09-25 12:59:23,9450,0.0
316,2023-09-25 12:59:24,9480,0.0
317,2023-09-25 12:59:25,9510,0.0
318,2023-09-25 12:59:26,9540,0.0
319,2023-09-25 12:59:27,9570,0.0
320,2023-09-25 12:59:28,9600,0.0
321,2023-09-25 12:59:29,9630,0.0
322,2023-09-25 12:59:30,9660,0.0
323,2023-09-25 12:59:31,9690,0.0
324,2023-09-25 12:59:32,9720,0.0
325,2023-09-25 12:59:33,9750,0.0
326,2023-09-25 12:59:34,9780,0.0
327,2023-09-25 12:59:35,9810,0.0
328,2023-09-25 12:59:36,9840,0.0
329,2023-09-25 12:59:37,9870,0.0
330,2023-09-25 12:59:38,9900,0.0
331,2023-09-25 12:59:39,9930,0.0
332,2023-09-25 12:59:40,9960,0.0
333,2023-09-25 12:59:41,9990,0.0
334,2023-09-25 12:59:42,10020,0.0
335,2023-09-25 12:59:43,10050,0.0
336,2023-09-25 12:59:44,10080,0.0
337,2023-09-25 12:59:45,10110,0.0
338,2023-09-25 12:59:46,10140,0.0
339,2023-09-25 12:59:47,10170,0.0
340,2023-09-25 12:59:48,10200,0.0
341,2023-09-25 12:59:49,10230,0.0
342,2023-09-25 12:59:50,10260,0.0
343,2023-09-25 12:59:51,10290,0.0
344,2023-09-25 12:59:52,10320,0.0
345,2023-09-25 12:59:53,10350,0.0
346,2023-09-25 12:59:54,10380,0.0
347,2023-09-25 12:59:55,10410,0.0
348,2023-09-25 12:59:56,10440,0.0
349,2023-09-25 12:59:57,10470,0.0
350,2023-09-25 12:59:58,10500,0.0
351,2023-09-25 12:59:59,10530,0.0
352,2023-09-25 13:00:00,10560,0.0
353,2023-09-25 13:00:01,10590,0.0
354,2023-09-25 13:00:02,10620,0.0
355,2023-09-25 13:00:03,10650,0.0
356,2023-09-25 13:00:04,10680,0.0
357,2023-09-25 13:00:05,10710,0.0
358,2023-09-25 13:00:06,10740,0.0
359,2023-09-25 13:00:07,10770,0.0
360,2023-09-25 13:00:08,10800,0.0
361,2023-09-25 13:00:09,10830,0.0
362,2023-09-25 13:00:10,10860,0.0
363,2023-09-25 13:00:11,10890,0.0
364,2023-09-25 13:00:12,10920,0.0
365,2023-09-25 13:00:13,10950,0.0
366,2023-09-25 13:00:14,10980,0.0
367,2023-09-25 13:00:15,11010,0.0
368,2023-09-25 13:00:16,11040,0.0
369,2023-09-25 13:00:17,11070,0.0
370,2023-09-25 13:00:18,11100,0.0
371,2023-09-25 13:00:19,11130,0.0
372,2023-09-25 13:00:20,11160,0.0
373,2023-09-25 13:00:21,11190,0.0
374,2023-09-25 13:00:22,11220,0.0
375,2023-09-25 13:00:23,11250,0.0
376,2023-09-25 13:00:24,11280,0.0
377,2023-09-25 13:00:25,11310,0.0
378,2023-09-25 13:00:26,11340,0.0
379,2023-09-25 13:00:27,11370,0.0
380,2023-09-25 13:00:28,11400,0.0
381,2023-09-25 13:00:29,11430,0.0
382,2023-09-25 13:00:30,11460,0.0
383,2023-09-25 13:00:31,11490,0.0
384,2023-09-25 13:00:32,11520,0.0
385,2023-09-25 13:00:33,11550,0.0
386,2023-09-25 13:00:34,11580,0.0
387,2023-09-25 13:00:35,11610,0.0
388,2023-09-25 13:00:36,11640,0.0
389,2023-09-25 13:00:37,11670,0.0
390,2023-09-25 13:00:38,11700,0.0
391,2023-09-25 13:00:39,11730,0.0
392,2023-09-25 13:00:40,11760,0.0
393,2023-09-25 13:00:41,11790,0.0
394,2023-09-25 13:00:42,11820,0.0
395,2023-09-25 13:00:43,11850,0.0
396,2023-09-25 13:00:44,11880,0.0
397,2023-09-25 13:00:45,11910,0.0
398,2023-09-25 13:00:46,11940,0.0
399,2023-09-25 13:00:47,11970,0.0
400,2023-09-25 13:00:48,12000,0.0
401,2023-09-25 13:00:49,12030,0.0
402,2023-09-25 13:00:50,12060,0.0
403,2023-09-25 13:00:51,12090,0.0
404,2023-09-25 13:00:52,12120,0.0
405,2023-09-25 13:00:53,12150,0.0
406,2023-09-25 13:00:54,12180,0.0
407,2023-09-25 13:00:55,12210,0.0
408,2023-09-25 13:00:56,12240,0.0
409,2023-09-25 13:00:57,12270,0.0
410,2023-09-25 13:00:58,12300,0.0
411,2023-09-25 13:00:59,12330,0.0
412,2023-09-25 13:01:00,12360,0.0
413,2023-09-25 13:01:01,12390,0.0
414,2023-09-25 13:01:02,12420,0.0
415,2023-09-25 13:01:03,12450,0.0
416,2023-09-25 13:01:04,12480,0.0
417,2023-09-25 13:01:05,12510,0.0
418,2023-09-25 13:01:06,12540,0.0
419,2023-09-25 13:01:07,12570,0.0
420,2023-09-25 13:01:08,12600,0.0
421,2023-09-25 13:01:09,12630,0.0
422,2023-09-25 13:01:10,12660,0.0
423,2023-09-25 13:01:11,12690,0.0
424,2023-09-25 13:01:12,12720,0.0
425,2023-09-25 13:01:13,12750,0.0
426,2023-09-25 13:01:14,12780,0.0
427,2023-09-25 13:01:15,12810,0.0
428,2023-09-25 13:01:16,12840,0.0
429,2023-09-25 13:01:17,12870,0.0
430,2023-09-25 13:01:18,12900,0.0
431,2023-09-25 13:01:19,12930,0.0
432,2023-09-25 13:01:20,12960,0.0
433,2023-09-25 13:01:21,12990,0.0
434,2023-09-25 13:01:22,13020,0.0
435,2023-09-25 13:01:23,13050,0.0
436,2023-09-25 13:01:24,13080,0.0
437,2023-09-25 13:01:25,13110,0.0
438,2023-09-25 13:01:26,13140,0.0
439,2023-09-25 13:01:27,13170,0.0
440,2023-09-25 13:01:28,13200,0.0
441,2023-09-25 13:01:29,13230,0.0
442,2023-09-25 13:01:30,13260,0.0
443,2023-09-25 13:01:31,13290,0.0
444,2023-09-25 13:01:32,13320,0.0
445,2023-09-25 13:01:33,13350,0.0
446,2023-09-25 13:01:34,13380,0.0
447,2023-09-25 13:01:35,13410,0.0
448,2023-09-25 13:01:36,13440,0.0
449,2023-09-25 13:01:37,13470,0.0
450,2023-09-25 13:01:38,13500,0.0
451,2023-09-25 13:01:39,13530,0.0
452,2023-09-25 13:01:40,13560,0.0
453,2023-09-25 13:01:41,13590,0.0
454,2023-09-25 13:01:42,13620,0.0
455,2023-09-25 13:01:43,13650,0.0
456,2023-09-25 13:01:44,13680,0.0
457,2023-09-25 13:01:45,13710,0.0
458,2023-09-25 13:01:46,13740,0.0
459,2023-09-25 13:01:47,13770,0.0
460,2023-09-25 13:01:48,13800,0.0
461,2023-09-25 13:01:49,13830,0.0
462,2023-09-25 13:01:50,13860,0.0
463,2023-09-25 13:01:51,13890,0.0
464,2023-09-25 13:01:52,13920,0.0
465,2023-09-25 13:01:53,13950,0.0
466,2023-09-25 13:01:54,13980,0.0
467,2023-09-25 13:01:55,14010,0.0
468,2023-09-25 13:01:56,14040,0.0
469,2023-09-25 13:01:57,14070,0.0
470,2023-09-25 13:01:58,14100,0.0
471,2023-09-25 13:01:59,14130,0.0
472,2023-09-25 13:02:00,14160,0.0
473,2023-09-25 13:02:01,14190,0.0
474,2023-09-25 13:02:02,14220,0.0
475,2023-09-25 13:02:03,14250,0.0
476,2023-09-25 13:02:04,14280,0.0
477,2023-09-25 13:02:05,14310,0.0
478,2023-09-25 13:02:06,14340,0.0
479,2023-09-25 13:02:07,14370,0.0
480,2023-09-25 13:02:08,14400,0.0
481,2023-09-25 13:02:09,14430,0.0
482,2023-09-25 13:02:10,14460,0.0
483,2023-09-25 13:02:11,14490,0.0
484,2023-09-25 13:02:12,14520,0.0
485,2023-09-25 13:02:13,14550,0.0
486,2023-09-25 13:02:14,14580,0.0
487,2023-09-25 13:02:15,14610,0.0
488,2023-09-25 13:02:16,14640,0.0
489,2023-09-25 13:02:17,14670,0.0
490,2023-09-25 13:02:18,14700,1.0
491,2023-09-25 13:02:19,14730,1.0
492,2023-09-25 13:02:20,14760,1.0
493,2023-09-25 13:02:21,14790,1.0
494,2023-09-25 13:02:22,14820,1.0
495,2023-09-25 13:02:23,14850,1.0
496,2023-09-25 13:02:24,14880,1.0
497,2023-09-25 13:02:25,14910,1.0
498,2023-09-25 13:02:26,14940,1.0
499,2023-09-25 13:02:27,14970,1.0
500,2023-09-25 13:02:28,15000,0.0
501,2023-09-25 13:02:29,15030,0.0
502,2023-09-25 13:02:30,15060,0.0
503,2023-09-25 13:02:31,15090,0.0
504,2023-09-25 13:02:32,15120,0.0
505,2023-09-25 13:02:33,15150,0.0
506,2023-09-25 13:02:34,15180,0.0
507,2023-09-25 13:02:35,15210,0.0
508,2023-09-25 13:02:36,15240,0.0
509,2023-09-25 13:02:37,15270,0.0
510,2023-09-25 13:02:38,15300,0.0
511,2023-09-25 13:02:39,15330,0.0
512,2023-09-25 13:02:40,15360,0.0
513,2023-09-25 13:02:41,15390,0.0
514,2023-09-25 13:02:42,15420,0.0
515,2023-09-25 13:02:43,15450,0.0
516,2023-09-25 13:02:44,15480,0.0
517,2023-09-25 13:02:45,15510,0.0
518,2023-09-25 13:02:46,15540,0.0
519,2023-09-25 13:02:47,15570,0.0
520,2023-09-25 13:02:48,15600,0.0
521,2023-09-25 13:02:49,15630,0.0
522,2023-09-25 13:02:50,15660,0.0
523,2023-09-25 13:02:51,15690,0.0
524,2023-09-25 13:02:52,15720,0.0
525,2023-09-25 13:02:53,15750,0.0
526,2023-09-25 13:02:54,15780,0.0
527,2023-09-25 13:02:55,15810,0.0
528,2023-09-25 13:02:56,15840,0.0
529,2023-09-25 13:02:57,15870,0.0
530,2023-09-25 13:02:58,15900,0.0
531,2023-09-25 13:02:59,15930,0.0
532,2023-09-25 13:03:00,15960,0.0
533,2023-09-25 13:03:01,15990,0.0
534,2023-09-25 13:03:02,16020,0.0
535,2023-09-25 13:03:03,16050,0.0
536,2023-09-25 13:03:04,16080,0.0
537,2023-09-25 13:03:05,16110,0.0
538,2023-09-25 13:03:06,16140,0.0
539,2023-09-25 13:03:07,16170,0.0
540,2023-09-25 13:03:08,16200,0.0
541,2023-09-25 13:03:09,16230,0.0
542,2023-09-25 13:03:10,16260,0.0
543,2023-09-25 13:03:11,16290,0.0
544,2023-09-25 13:03:12,16320,0.0
545,2023-09-25 13:03:13,16350,0.0
546,2023-09-25 13:03:14,16380,0.0
547,2023-09-25 13:03:15,16410,0.0
548,2023-09-25 13:03:16,16440,0.0
549,2023-09-25 13:03:17,16470,0.0
550,2023-09-25 13:03:18,16500,0.0
551,2023-09-25 13:03:19,16530,0.0
552,2023-09-25 13:03:20,16560,0.0
553,2023-09-25 13:03:21,16590,0.0
554,2023-09-25 13:03:22,16620,0.0
555,2023-09-25 13:03:23,16650,0.0
556,2023-09-25 13:03:24,16680,0.0
557,2023-09-25 13:03:25,16710,0.0
558,2023-09-25 13:03:26,16740,0.0
559,2023-09-25 13:03:27,16770,0.0
560,2023-09-25 13:03:28,16800,0.0
561,2023-09-25 13:03:29,16830,0.0
562,2023-09-25 13:03:30,16860,0.0
563,2023-09-25 13:03:31,16890,0.0
564,2023-09-25 13:03:32,16920,0.0
565,2023-09-25 13:03:33,16950,0.0
566,2023-09-25 13:03:34,16980,0.0
567,2023-09-25 13:03:35,17010,0.0
568,2023-09-25 13:03:36,17040,0.0
569,2023-09-25 13:03:37,17070,0.0
570,2023-09-25 13:03:38,17100,0.0
571,2023-09-25 13:03:39,17130,0.0
572,2023-09-25 13:03:40,17160,0.0
573,2023-09-25 13:03:41,17190,0.0
574,2023-09-25 13:03:42,17220,0.0
575,2023-09-25 13:03:43,17250,0.0
576,2023-09-25 13:03:44,17280,0.0
577,2023-09-25 13:03:45,17310,0.0
578,2023-09-25 13:03:46,17340,0.0
579,2023-09-25 13:03:47,17370,0.0
580,2023-09-25 13:03:48,17400,0.0
581,2023-09-25 13:03:49,17430,0.0
582,2023-09-25 13:03:50,17460,0.0
583,2023-09-25 13:03:51,17490,0.0
584,2023-09-25 13:03:52,17520,0.0
585,2023-09-25 13:03:53,17550,0.0
586,2023-09-25 13:03:54,17580,0.0
587,2023-09-25 13:03:55,17610,0.0
588,2023-09-25 13:03:56,17640,0.0
589,2023-09-25 13:03:57,17670,0.0
590,2023-09-25 13:03:58,17700,0.0
591,2023-09-25 13:03:59,17730,0.0
592,2023-09-25 13:04:00,17760,0.0
593,2023-09-25 13:04:01,17790,0.0
594,2023-09-25 13:04:02,17820,0.0
595,2023-09-25 13:04:03,17850,1.0
596,2023-09-25 13:04:04,17880,1.0
597,2023-09-25 13:04:05,17910,1.0
598,2023-09-25 13:04:06,17940,1.0
599,2023-09-25 13:04:07,17970,1.0
600,2023-09-25 13:04:08,18000,1.0
601,2023-09-25 13:04:09,18030,1.0
602,2023-09-25 13:04:10,18060,1.0
603,2023-09-25 13:04:11,18090,1.0
604,2023-09-25 13:04:12,18120,1.0
605,2023-09-25 13:04:13,18150,1.0
606,2023-09-25 13:04:14,18180,1.0
607,2023-09-25 13:04:15,18210,1.0
608,2023-09-25 13:04:16,18240,1.0
609,2023-09-25 13:04:17,18270,1.0
610,2023-09-25 13:04:18,18300,1.0
611,2023-09-25 13:04:19,18330,1.0
612,2023-09-25 13:04:20,18360,1.0
613,2023-09-25 13:04:21,18390,1.0
614,2023-09-25 13:04:22,18420,1.0
615,2023-09-25 13:04:23,18450,1.0
616,2023-09-25 13:04:24,18480,1.0
617,2023-09-25 13:04:25,18510,1.0
618,2023-09-25 13:04:26,18540,1.0
619,2023-09-25 13:04:27,18570,1.0
620,2023-09-25 13:04:28,18600,0.0
621,2023-09-25 13:04:29,18630,0.0
622,2023-09-25 13:04:30,18660,0.0
623,2023-09-25 13:04:31,18690,0.0
624,2023-09-25 13:04:32,18720,0.0
625,2023-09-25 13:04:33,18750,0.0
626,2023-09-25 13:04:34,18780,0.0
627,2023-09-25 13:04:35,18810,0.0
628,2023-09-25 13:04:36,18840,0.0
629,2023-09-25 13:04:37,18870,0.0
630,2023-09-25 13:04:38,18900,0.0
631,2023-09-25 13:04:39,18930,0.0
632,2023-09-25 13:04:40,18960,0.0
633,2023-09-25 13:04:41,18990,0.0
634,2023-09-25 13:04:42,19020,0.0
635,2023-09-25 13:04:43,19050,0.0
636,2023-09-25 13:04:44,19080,0.0
